chip_id,chip_x,chip_y,tile
chip_162_514,-82.75064658450758,41.04211530345421,17TLF
chip_140_482,-85.10986541401947,42.59644317166903,16TFN
chip_243_450,-88.41515674936738,36.6316187777033,16SCF
chip_140_446,-88.06601002539087,42.81050409440867,16TDN
chip_241_267,-102.3248404487407,36.82486353992197,13SGA
chip_222_467,-86.98048948046419,37.79725736756643,16SDG
chip_185_242,-104.60344293812926,40.05497632952608,13TEE
chip_090_355,-95.57590484347675,46.06768086919137,14TQS
chip_081_355,-95.57239322133287,46.613107658889085,14TQS
chip_247_584,-78.46122733120721,35.33202747374541,17SQV
chip_139_488,-84.6092251592397,42.61396142523709,16TFN
chip_105_375,-93.87107201590342,45.14426413286596,15TVL
chip_147_443,-88.35960164336679,42.405832228406254,16TCN
chip_102_366,-94.63703901191853,45.335497695710345,15TUL
chip_159_421,-90.22385861177561,41.77985350058882,16TBM
chip_177_410,-91.19256872752187,40.73775325333949,15TXF
chip_218_335,-97.1731445686866,38.36430875266907,14SPH
chip_120_508,-82.75943759672299,43.5920699606307,17TLJ
chip_102_332,-97.55323444522864,45.3334403181942,14TPR
chip_143_497,-83.9153254693406,42.30870861870339,17TKG
chip_131_444,-88.16951969296143,43.36008481154916,16TDP
chip_212_446,-88.5330621532038,38.50365093474705,16SCH
chip_086_204,-108.64141768672906,45.72139162870193,12TXR
chip_251_447,-88.68867503051725,36.167237730177135,16SCF
chip_230_458,-87.72488871091609,37.3685851082006,16SDG
chip_122_570,-77.7023468760577,42.85685107384136,17TQH
chip_127_442,-88.30864634425573,43.60991757784265,16TCP
chip_153_485,-84.98818548249218,41.79974329483803,16TFM
chip_314_537,-82.63274498213642,31.810685377688483,17SLR
chip_153_490,-84.58385639091598,41.76439043643288,16TFM
chip_187_503,-83.88597276982371,39.64352369798487,17SKD
chip_258_444,-88.95330213253676,35.76194654789502,16SCE
chip_228_273,-101.93110862812529,37.62602256147922,14SKG
chip_316_524,-83.57019486983434,31.79725634642407,17SKR
chip_067_325,-98.22366874009408,47.446202834427964,14TNT
chip_164_517,-82.53408598203534,40.89805134387599,17TLF
chip_236_445,-88.75285871206002,37.07356642356937,16SCG
chip_112_379,-93.54455544277491,44.71590443527352,15TVK
chip_116_563,-78.17858870704748,43.290878766633966,17TQJ
chip_215_336,-97.0981998362698,38.54487309571398,14SPH
chip_087_355,-95.57474072884087,46.24939320605966,14TQS
chip_162_377,-93.8122815489058,41.71051861554109,15TVG
chip_064_354,-95.65442129956622,47.646162264462866,14TQT
chip_116_300,-100.24178949888699,44.42961881222293,14TLQ
chip_249_286,-100.85074136591152,36.412772725595914,14SLF
chip_288_551,-81.36211175155347,33.236659681776445,17SMS
chip_288_129,-112.08439659643248,33.04076230387504,12SUB
chip_196_411,-91.18956952187094,39.5965343921349,15SXD
chip_177_604,-75.90758452633233,39.212874212056875,18SVJ
chip_251_585,-78.44272223549622,35.08488874461761,17SQU
chip_331_495,-85.74057976309614,31.106554036105344,16RFV
chip_098_376,-93.77153423544188,45.56585759963963,15TVL
chip_082_356,-95.48543422716435,46.5521605711631,14TQS
chip_228_275,-101.77765618925207,37.63340543282629,14SKG
chip_132_444,-88.17637010822217,43.30010147622064,16TCN
chip_140_484,-84.94620104406422,42.58259198488146,16TFN
chip_105_374,-93.95657642249544,45.14559015309706,15TVL
chip_103_361,-95.06670433734725,45.27871844906598,15TUL
chip_141_481,-85.20106490086809,42.54356193881248,16TFN
chip_084_359,-95.22480894631902,46.42966822701116,15TUM
chip_099_391,-92.48459471302644,45.47801058582943,15TWL
chip_103_372,-94.12421887136506,45.268894494334965,15TVL
chip_213_415,-90.94551259900126,38.56618441327339,15SXC
chip_117_574,-77.29708031896317,43.10539339093058,18TUN
chip_183_520,-82.51140023439343,39.74431448701396,17TLE
chip_157_480,-85.42909944686424,41.59509912797626,16TFM
chip_205_267,-102.5122969773583,38.97851161082233,13SGD
chip_218_423,-90.34690748143368,38.23988377940862,15SYC
chip_255_444,-88.93659794836408,35.94149829455509,16SCE
chip_116_562,-78.26036479654351,43.30207349065305,17TQJ
chip_251_428,-90.11830449599262,36.24630750250458,15SYA
chip_248_445,-88.82194976337716,36.35584872590946,16SCF
chip_246_583,-78.52089508124666,35.40205101171499,17SQV
chip_124_397,-92.05842568085914,43.95615039421247,15TWJ
chip_248_590,-78.03583304321727,35.20612011566858,17SQV
chip_182_406,-91.53201312428962,40.449837643519295,15TXE
chip_215_328,-97.72076644995094,38.53775971750074,14SPH
chip_090_359,-95.22905286812617,46.066157903017796,15TUM
chip_215_306,-99.43190285541273,38.502005368544026,14SMH
chip_140_493,-84.2105395433973,42.517722300181944,16TGN
chip_126_477,-85.39074559424935,43.467241019219124,16TFP
chip_104_416,-90.36488026684617,45.10347139930908,15TYL
chip_086_315,-99.05466351420492,46.27645440126754,14TMS
chip_093_367,-94.5394174237458,45.87886393900386,15TUL
chip_131_470,-86.01533103588514,43.2136233371732,16TEN
chip_115_487,-84.45126576443387,44.05525590303881,16TFP
chip_088_354,-95.66200313377026,46.189055073919185,14TQS
chip_267_371,-94.44047881294507,35.42045402914984,15SUV
chip_138_426,-89.70440219900281,43.02044693791802,15TYH
chip_270_317,-98.46552843742049,35.22482856151399,14SNE
chip_181_353,-95.76855397636899,40.58845520145515,15TTF
chip_117_438,-88.57682385874557,44.229671420262754,16TCQ
chip_160_615,-74.76913467748516,40.06603462602976,18TWK
chip_230_291,-100.54166692665726,37.565720952946805,14SLG
chip_149_265,-102.99071458855957,42.32195037358788,13TFG
chip_136_480,-85.23634098324789,42.849077691797326,16TFN
chip_217_429,-89.87781984818137,38.27745100339222,16SBH
chip_281_559,-80.70759046683592,33.57719676475887,17SNT
chip_111_493,-83.90768368669931,44.24963722904716,16TGQ
chip_326_511,-84.57560598118653,31.296591593792918,16RGV
chip_145_447,-88.01832224957938,42.50590337117229,16TDN
chip_124_504,-83.13585353086201,43.38649333500403,17TLJ
chip_236_449,-88.4486226904719,37.054907630534416,16SCG
chip_273_459,-87.92800555576935,34.79252289569854,16SDD
chip_115_440,-88.3951277180542,44.340358803986604,16TCQ
chip_245_594,-77.70084076828348,35.33744074511391,18STE
chip_088_306,-99.82992989433471,46.13562893836549,14TMS
chip_124_583,-76.68275915766944,42.58524090616441,18TUN
chip_132_440,-88.50826867578982,43.3194792109459,16TCP
chip_125_433,-89.04690538741673,43.77173329582786,16TCP
chip_068_309,-99.63611606326684,47.35543017288322,14TMT
chip_130_504,-83.2029829792218,43.02872702671854,17TLH
chip_137_476,-85.5741668859239,42.81607413610868,16TFN
chip_119_580,-76.84241294655413,42.91603598886552,18TUN
chip_129_444,-88.15578289164058,43.4800686729106,16TDP
chip_117_289,-101.16667796428376,44.336560755626614,14TLQ
chip_183_354,-95.68901069222673,40.468298215884786,15TTE
chip_132_445,-88.09342502780791,43.29512622608824,16TDN
chip_331_502,-85.24904573079444,31.05989828333584,16RFV
chip_279_403,-92.09035430653056,34.64467963356054,15SWU
chip_295_542,-82.08245763195733,32.90105491203339,17SLS
chip_119_504,-83.07937530091674,43.6847705056385,17TLJ
chip_152_469,-86.27633065089158,41.964094424620605,16TEM
chip_140_490,-84.4556066882296,42.53980681350472,16TGN
chip_205_288,-100.87014023366226,39.053871315358705,14SLJ
chip_091_334,-97.39557504660888,46.00062931696874,14TPR
chip_122_566,-78.02724670900379,42.90248246037755,17TQH
chip_089_361,-95.05477155366908,46.12562240347242,15TUM
chip_254_260,-102.78528559882626,36.01786801851002,13SFV
chip_329_511,-84.60103475011512,31.116688388512628,16RGV
chip_224_325,-97.93989764495836,37.99480738864269,14SNH
chip_157_515,-82.61430067335733,41.330907500418064,17TLF
chip_154_402,-91.7513419828798,42.13997390410276,15TWG
chip_117_448,-87.73626690901459,44.17997225873232,16TDP
chip_183_497,-84.31775308173576,39.92645566522107,16TGK
chip_238_329,-97.61258007525082,37.15997144345131,14SPG
chip_125_492,-84.13852011175244,43.42051129640565,16TGP
chip_129_484,-84.84004051430658,43.23970254270659,16TFN
chip_105_376,-93.78557105655746,45.14288377898249,15TVL
chip_102_373,-94.03678398091027,45.32809437915083,15TVL
chip_128_431,-89.2319871123506,43.600217530244656,16TCP
chip_135_439,-88.61067489097934,43.14420614426883,16TCN
chip_316_517,-84.0652064565636,31.851246333149604,16SGA
chip_137_494,-84.09804940966667,42.68920958809844,16TGN
chip_123_485,-84.69826948975262,43.59126306500322,16TFP
chip_331_501,-85.3192301403334,31.066696741532308,16RFV
chip_319_534,-82.89358422112635,31.53699849843946,17RLQ
chip_128_442,-88.3153998594741,43.549901263137116,16TCP
chip_329_506,-84.95204713104107,31.1522785544353,16RFV
chip_091_355,-95.57629146668947,46.00713085962703,14TQS
chip_121_502,-83.26763920221408,43.58163387558225,17TLJ
chip_228_330,-97.54864976967315,37.76052114705359,14SPG
chip_127_477,-85.40003271601196,43.40741713869424,16TFP
chip_138_476,-85.58320826078167,42.75629929848651,16TFN
chip_220_333,-97.32624554690653,38.24283457180629,14SPH
chip_091_363,-94.88324036575224,46.00320517953057,15TUM
chip_103_373,-94.03855388503297,45.267674598698115,15TVL
chip_121_568,-77.8490385560519,42.93882159458377,17TQH
chip_341_410,-91.77710040236379,30.894916284514327,15RXQ
chip_217_444,-88.71795853579694,38.21407943769783,16SCH
chip_116_448,-87.72893823812817,44.24002945213871,16TDQ
chip_260_443,-89.03905940005195,35.64664621431706,16SCE
chip_198_318,-98.53402843517833,39.543364172809184,14SNJ
chip_106_440,-88.33383795138886,44.8816340291377,16TCQ
chip_112_419,-90.15100672154034,44.61046027774673,15TYK
chip_115_566,-77.91768927250749,43.31608851168657,17TQJ
chip_241_441,-89.08498520485277,36.79237884954416,16SCF
chip_083_349,-96.09681952972943,46.492457214344576,14TQS
chip_155_254,-103.84972746430623,41.91099958629883,13TEG
chip_126_446,-87.96834215755426,43.65002699317605,16TDP
chip_215_309,-99.19867236699544,38.50827864127955,14SMH
chip_158_462,-86.89209695750557,41.64708376748876,16TEM
chip_084_363,-94.87606856661766,46.42724546856365,15TUM
chip_195_316,-98.69850456508914,39.71989212664717,14TNK
chip_277_405,-91.93637425181956,34.75969492397532,15SWU
chip_157_392,-92.57816050078823,41.984123716577514,15TWG
chip_143_444,-88.25094287560181,42.64063737700117,16TCN
chip_108_398,-91.91671467514894,44.91777533698464,15TWK
chip_066_353,-95.74372329502589,47.524661068402295,14TQT
chip_221_453,-88.04894676429859,37.931826289096016,16SDH
chip_240_336,-97.07616557949004,37.045979216525126,14SPG
chip_227_293,-100.39888166246004,37.75104067150391,14SLG
chip_044_309,-99.71915078978773,48.81740312106543,14UMV
chip_252_261,-102.72086986199453,36.141837033471795,13SFA
chip_143_445,-88.16878123777197,42.635714421770764,16TCN
chip_151_489,-84.64527937913705,41.890831795188916,16TFM
chip_148_495,-84.12925457851172,42.02576787488996,17TKG
chip_247_583,-78.53453378434021,35.343022899030146,17SQV
chip_202_463,-87.14394763533092,39.01357501326968,16SDJ
chip_225_295,-100.25192731312141,37.87628810856574,14SLG
chip_200_324,-98.05726542748646,39.43216312024054,14SNJ
chip_128_492,-84.16957863498006,43.24134984297097,16TGN
chip_071_325,-98.21541226993875,47.20309954167074,14TNT
chip_110_330,-97.7123758560274,44.84821601293892,14TNQ
chip_331_508,-84.82818913793936,31.018174920682974,16RGV
chip_259_576,-79.20573941663704,34.70934635901741,17SPU
chip_204_458,-87.5479891397654,38.92142141265081,16SDJ
chip_109_377,-93.70832202670833,44.89995054043611,15TVK
chip_104_498,-83.41135695598601,44.6292312308882,16TGQ
chip_166_260,-103.29287293714296,41.28124404732758,13TFF
chip_254_443,-89.0060288917826,36.00577891502393,16SCE
chip_253_595,-77.74155288611826,34.85437378675522,18STD
chip_317_528,-83.29712895441493,31.705620180057906,17SKR
chip_160_401,-91.85452964592044,41.782550446681164,15TWG
chip_077_347,-96.27287030914815,46.8562071658658,14TQS
chip_239_330,-97.53496828358878,37.10100233994633,14SPG
chip_232_274,-101.83551676870428,37.390342069370334,14SKG
chip_111_401,-91.67290899146839,44.72884779744847,15TXK
chip_124_441,-88.3718750094731,43.7948595581719,16TCP
chip_077_348,-96.18511329839257,46.8563534255558,14TQS
chip_226_605,-76.61052663058335,36.32538924430067,18SUF
chip_150_470,-86.17827635980053,42.07744326620551,16TEM
chip_173_521,-82.31957192488845,40.329417719533375,17TLE
chip_127_479,-85.23437499374147,43.39391254132427,16TFP
chip_248_587,-78.25527048844428,35.23976627931455,17SQV
chip_254_421,-90.65843966074333,36.091401635854595,15SYA
chip_242_336,-97.07444097310376,36.926038622341714,14SPF
chip_332_503,-85.18689154756382,30.99302173389773,16RFV
chip_148_477,-85.59138888690725,42.1522469194105,16TFM
chip_065_348,-96.18718757263305,47.585612551328,14TQT
chip_099_372,-94.11742991233548,45.51063354200941,15TVL
chip_236_450,-88.37258766997374,37.050123298945536,16SCG
chip_170_346,-96.33210586981721,41.24835039542392,14TQL
chip_111_414,-90.56971500137287,44.68858926378876,15TXK
chip_093_358,-95.31763218724676,45.88500545398939,14TQR
chip_125_441,-88.37859125430239,43.73481996887586,16TCP
chip_222_328,-97.71095889987413,38.1181506648745,14SPH
chip_124_499,-83.54897225973006,43.42646230997876,16TGP
chip_252_585,-78.4563646993732,35.02585193161514,17SQU
chip_118_582,-76.66356198718275,42.95075810822797,18TUN
chip_134_441,-88.43851055310944,43.19473505332125,16TCN
chip_151_592,-76.41226022468159,40.88764168430989,18TUL
chip_117_447,-87.82026648060278,44.1851809983092,16TDP
chip_138_437,-88.79515672545145,42.973484826848974,16TCN
chip_232_330,-97.54364655858285,37.52071200010519,14SPG
chip_118_567,-77.88326989838913,43.127431181384445,17TQH
chip_119_381,-93.39098560706036,44.29058483778474,15TVK
chip_125_479,-85.21549895776809,43.51353945252188,16TFP
chip_371_349,-96.07656832899666,29.15885467948571,14RQT
chip_235_435,-89.50887628767413,37.17669099227684,16SBG
chip_142_499,-83.74203809969258,42.35296265425789,16TGM
chip_211_335,-97.17989214558891,38.783952742557005,14SPH
chip_126_304,-99.86913571434428,43.83768938118236,14TMP
chip_113_397,-92.01972103924086,44.61882081893613,15TWK
chip_200_030,-120.65800821202554,36.94500494683428,10SGF
chip_197_591,-77.21737246217106,38.19705618021445,18SUH
chip_165_520,-82.30688090668151,40.813019503563275,17TLF
chip_357_363,-95.10118502293571,30.003790368469993,15RTP
chip_141_482,-85.11927783869345,42.5367198564436,16TFN
chip_154_489,-84.67436976443574,41.71193244086062,16TFM
chip_161_459,-87.15752349334608,41.48473790188224,16TDL
chip_320_518,-84.03028599135725,31.60421165289017,16SGA
chip_124_569,-77.8149937176874,42.750257238154084,17TQH
chip_123_577,-77.15109295768049,42.71611104153711,18TUN
chip_333_495,-85.75578630575762,30.986412807273368,16RFV
chip_092_364,-94.7977117729861,45.941931360484475,15TUL
chip_139_491,-84.36384685010397,42.59216373427744,16TGN
chip_101_343,-96.610365317885,45.40144873495487,14TPR
chip_230_284,-101.07854233570697,37.54448525728505,14SLG
chip_249_594,-77.75774463115687,35.10167196309835,18STD
chip_327_523,-83.74173319983221,31.14657807791239,17RKQ
chip_110_419,-90.14055030082964,44.73091928395775,15TYK
chip_122_504,-83.11332122862508,43.505788437653464,17TLJ
chip_222_310,-99.10314122997961,38.090818605871576,14SMH
chip_155_469,-86.30128409611602,41.7848390881886,16TEM
chip_119_508,-82.74781916054859,43.6517036648404,17TLJ
chip_101_365,-94.72164601973694,45.396774737548675,15TUL
chip_232_352,-95.8548581841213,37.53041869096582,15STB
chip_254_442,-89.08105420957989,36.010167656901345,16SCE
chip_230_303,-99.62065265328603,37.596611878779264,14SMG
chip_248_589,-78.10895743833969,35.21738102459398,17SQV
chip_228_297,-100.08786270883593,37.701846907953986,14SLG
chip_077_616,-73.11874343118352,44.909568773117904,18TXQ
chip_152_489,-84.65499268557926,41.8311954755314,16TFM
chip_055_320,-98.69639430694141,48.16883417433881,14UNU
chip_181_503,-83.82540062771761,40.00041173301659,17TKE
chip_101_330,-97.72629573605819,45.391788025140414,14TNR
chip_116_432,-89.0755809741854,44.31707514077293,16TCQ
chip_292_542,-82.05074797950701,33.07976131507037,17SLS
chip_096_375,-93.85368954055211,45.6881843009529,15TVL
chip_119_505,-82.99645626844348,43.67658166554415,17TLJ
chip_243_586,-78.25934004396038,35.54588865162114,17SQV
chip_330_507,-84.89006703771304,31.085248465839403,16RFV
chip_099_382,-93.25784320892822,45.49592265679906,15TVL
chip_232_273,-101.9119931518656,37.38663816900835,14SKG
chip_150_497,-83.98772913638608,41.89151645601793,17TKG
chip_127_502,-83.33427344789641,43.223684568012416,17TLH
chip_097_378,-93.59728458908052,45.623370944955454,15TVL
chip_118_374,-93.98020513146628,44.36114531745818,15TVK
chip_091_362,-94.9698667689912,46.00388904910169,15TUM
chip_232_596,-77.36570159682886,36.07987525109432,18STE
chip_227_278,-101.55191044602915,37.703974724032754,14SKG
chip_327_499,-85.4282626959078,31.320285230538804,16RFV
chip_139_487,-84.691052018728,42.62112471080473,16TFN
chip_104_368,-94.46828895558734,45.2128128217594,15TUL
chip_188_271,-102.28779808745087,40.01172791602264,13TGE
chip_250_585,-78.42905878003083,35.143920546875414,17SQU
chip_151_495,-84.15971889898674,41.846960284767505,17TKG
chip_343_468,-87.71541703292276,30.543571396433954,16RDU
chip_133_440,-88.51481949572168,43.25948267022798,16TCN
chip_157_466,-86.56053703410073,41.683446571017726,16TEM
chip_228_329,-97.62564643574362,37.75951982821465,14SPG
chip_332_498,-85.53761595241951,31.026770931838584,16RFV
chip_120_370,-94.321287734049,44.24526762905842,15TUK
chip_221_459,-87.58763847368532,37.90089333531859,16SDG
chip_146_495,-84.10885824560856,42.14498981731373,17TKG
chip_118_584,-76.50141215980676,42.92634876728224,18TUN
chip_178_270,-102.42066139346711,40.60623218215111,13TGF
chip_085_360,-95.13841199916682,46.368534741673145,15TUM
chip_109_305,-99.8429689992966,44.86445427295151,14TMQ
chip_310_543,-82.16817528617268,31.99789556046996,17SLR
chip_218_428,-89.9601383925678,38.221453360291356,15SYC
chip_097_380,-93.42507052538954,45.6202033556049,15TVL
chip_084_349,-96.09673069691804,46.43183211478859,14TQS
chip_243_333,-97.30182434748127,36.86381712148946,14SPF
chip_292_455,-88.33652412153857,33.67416497558771,16SCC
chip_108_422,-89.87512892034627,44.83998834124779,15TYK
chip_110_336,-97.2015232044823,44.85376884717698,14TPQ
chip_091_364,-94.79661581839432,46.00246612684041,15TUM
chip_077_346,-96.36062685453416,46.85600485520641,14TPS
chip_216_318,-98.49671676877342,38.46451800925573,14SNH
